# X , Y , E Distribution=true
40971
2.525,-nan(ind),-nan(ind)
2.575,-nan(ind),-nan(ind)
2.625,-nan(ind),-nan(ind)
2.675,-nan(ind),-nan(ind)
2.725,-nan(ind),-nan(ind)
2.775,-nan(ind),-nan(ind)
2.825,-nan(ind),-nan(ind)
2.875,-nan(ind),-nan(ind)
2.925,1,1.41421
2.975,-nan(ind),-nan(ind)
3.025,-nan(ind),-nan(ind)
3.075,-nan(ind),-nan(ind)
3.125,-nan(ind),-nan(ind)
3.175,-nan(ind),-nan(ind)
3.225,-nan(ind),-nan(ind)
3.275,-nan(ind),-nan(ind)
3.325,1,1.41421
3.375,-nan(ind),-nan(ind)
3.425,-nan(ind),-nan(ind)
3.475,-nan(ind),-nan(ind)
3.525,0.0050938,0.707126
3.575,-nan(ind),-nan(ind)
3.625,-nan(ind),-nan(ind)
3.675,-nan(ind),-nan(ind)
3.725,1,1.41421
3.775,-nan(ind),-nan(ind)
3.825,1,1.41421
3.875,-nan(ind),-nan(ind)
3.925,0.00337528,0.707115
3.975,-nan(ind),-nan(ind)
4.025,1,1.41421
4.075,-nan(ind),-nan(ind)
4.125,-nan(ind),-nan(ind)
4.175,-nan(ind),-nan(ind)
4.225,-nan(ind),-nan(ind)
4.275,-1,1.41421
4.325,1,1.41421
4.375,-nan(ind),-nan(ind)
4.425,-nan(ind),-nan(ind)
4.475,-nan(ind),-nan(ind)
4.525,-nan(ind),-nan(ind)
4.575,-nan(ind),-nan(ind)
4.625,-nan(ind),-nan(ind)
4.675,-nan(ind),-nan(ind)
4.725,-nan(ind),-nan(ind)
4.775,-1,0.816499
4.825,-nan(ind),-nan(ind)
4.875,-nan(ind),-nan(ind)
4.925,-nan(ind),-nan(ind)
4.975,-nan(ind),-nan(ind)
5.025,-nan(ind),-nan(ind)
5.075,-nan(ind),-nan(ind)
5.125,-nan(ind),-nan(ind)
5.175,1,1.41421
5.225,-nan(ind),-nan(ind)
5.275,-nan(ind),-nan(ind)
5.325,-nan(ind),-nan(ind)
5.375,-nan(ind),-nan(ind)
5.425,-nan(ind),-nan(ind)
5.475,-nan(ind),-nan(ind)
5.525,-nan(ind),-nan(ind)
5.575,-nan(ind),-nan(ind)
5.625,-nan(ind),-nan(ind)
5.675,-nan(ind),-nan(ind)
5.725,-nan(ind),-nan(ind)
5.775,-nan(ind),-nan(ind)
5.825,-nan(ind),-nan(ind)
5.875,-nan(ind),-nan(ind)
5.925,-nan(ind),-nan(ind)
5.975,-nan(ind),-nan(ind)
6.025,-nan(ind),-nan(ind)
6.075,-nan(ind),-nan(ind)
6.125,-nan(ind),-nan(ind)
6.175,-nan(ind),-nan(ind)
6.225,-nan(ind),-nan(ind)
6.275,-nan(ind),-nan(ind)
6.325,-nan(ind),-nan(ind)
6.375,-nan(ind),-nan(ind)
6.425,-nan(ind),-nan(ind)
6.475,-nan(ind),-nan(ind)
6.525,-nan(ind),-nan(ind)
