# X , Y , E Distribution=true
40971
3.0375,1,1
3.1125,1,1.41421
3.1875,-nan(ind),-nan(ind)
3.2625,-nan(ind),-nan(ind)
3.3375,1,0.816497
3.4125,1,1.41421
3.4875,-nan(ind),-nan(ind)
3.5625,1,1.41421
3.6375,-nan(ind),-nan(ind)
3.7125,1,1.41421
3.7875,1,1
3.8625,1,0.816497
3.9375,-nan(ind),-nan(ind)
4.0125,-nan(ind),-nan(ind)
4.0875,0.0019982,0.70711
4.1625,1,1
4.2375,1,0.816497
4.3125,1,1.41421
4.3875,1,1
4.4625,1,1.41421
4.5375,-nan(ind),-nan(ind)
4.6125,1,1.41421
4.6875,1,0.816497
4.7625,1,1
4.8375,1,1.41421
4.9125,1,0.707108
4.9875,1,1
5.0625,1,1.41421
5.1375,-nan(ind),-nan(ind)
5.2125,1,1.41421
5.2875,1,1
5.3625,1,0.816498
5.4375,-nan(ind),-nan(ind)
5.5125,1,1.41421
5.5875,1,1
5.6625,1,1.41421
5.7375,1,1.41421
5.8125,1,1.41421
5.8875,1,1.41421
5.9625,-nan(ind),-nan(ind)
6.0375,1,1.41421
6.1125,-nan(ind),-nan(ind)
6.1875,-nan(ind),-nan(ind)
6.2625,1,1.41421
6.3375,-nan(ind),-nan(ind)
6.4125,-nan(ind),-nan(ind)
6.4875,-nan(ind),-nan(ind)
6.5625,0.00231633,0.707111
6.6375,-nan(ind),-nan(ind)
6.7125,1,1.41421
6.7875,-nan(ind),-nan(ind)
6.8625,-1,1.41421
6.9375,-nan(ind),-nan(ind)
7.0125,-nan(ind),-nan(ind)
7.0875,-nan(ind),-nan(ind)
7.1625,1,1.41421
7.2375,-nan(ind),-nan(ind)
7.3125,1,1.41422
7.3875,-nan(ind),-nan(ind)
7.4625,-nan(ind),-nan(ind)
7.5375,-nan(ind),-nan(ind)
7.6125,-nan(ind),-nan(ind)
7.6875,-nan(ind),-nan(ind)
7.7625,-nan(ind),-nan(ind)
7.8375,-1,1.41422
7.9125,-nan(ind),-nan(ind)
7.9875,-nan(ind),-nan(ind)
8.0625,1,1.41422
8.1375,-nan(ind),-nan(ind)
8.2125,-nan(ind),-nan(ind)
8.2875,-nan(ind),-nan(ind)
8.3625,-nan(ind),-nan(ind)
8.4375,-nan(ind),-nan(ind)
8.5125,-nan(ind),-nan(ind)
8.5875,-nan(ind),-nan(ind)
8.6625,-1,1.41422
8.7375,-nan(ind),-nan(ind)
8.8125,-nan(ind),-nan(ind)
8.8875,-nan(ind),-nan(ind)
8.9625,-1,1.41422
9.0375,1,1.41422
9.1125,-nan(ind),-nan(ind)
9.1875,-nan(ind),-nan(ind)
9.2625,-nan(ind),-nan(ind)
9.3375,-nan(ind),-nan(ind)
9.4125,-nan(ind),-nan(ind)
9.4875,-nan(ind),-nan(ind)
9.5625,-nan(ind),-nan(ind)
9.6375,-nan(ind),-nan(ind)
9.7125,-nan(ind),-nan(ind)
9.7875,-nan(ind),-nan(ind)
9.8625,1,1.41422
9.9375,-nan(ind),-nan(ind)
10.0125,-nan(ind),-nan(ind)
10.0875,-nan(ind),-nan(ind)
10.1625,-nan(ind),-nan(ind)
10.2375,-nan(ind),-nan(ind)
10.3125,-nan(ind),-nan(ind)
10.3875,-nan(ind),-nan(ind)
10.4625,-nan(ind),-nan(ind)
10.5375,-nan(ind),-nan(ind)
10.6125,-nan(ind),-nan(ind)
10.6875,-nan(ind),-nan(ind)
10.7625,-nan(ind),-nan(ind)
10.8375,-nan(ind),-nan(ind)
10.9125,-nan(ind),-nan(ind)
10.9875,-nan(ind),-nan(ind)
11.0625,-nan(ind),-nan(ind)
11.1375,-nan(ind),-nan(ind)
11.2125,-nan(ind),-nan(ind)
11.2875,-nan(ind),-nan(ind)
11.3625,-nan(ind),-nan(ind)
11.4375,1,1.41422
